0,2011,2012,2014,2016,2018,|,2.1221,2.9960,3.9477,3.8469,3.3025,
1,2011,2012,2014,2016,2018,|,0.7718,1.0368,2.4669,3.6713,3.4972,
2,2011,2012,2014,2016,2018,|,0.6464,1.0113,2.4763,3.6038,3.2907,
3,2011,2012,2014,2016,2018,|,2.2041,3.1821,4.0295,3.9843,3.5017,
4,2011,2012,2014,2016,2018,|,2.5134,3.4740,3.6863,3.7755,3.4187,
5,2011,2012,2014,2016,2018,|,2.9592,3.6238,3.8157,3.9844,3.4217,
6,2011,2012,2014,2016,2018,|,2.8923,3.6332,3.7163,3.7481,3.3569,
7,2011,2012,2014,2016,2018,|,2.2605,3.4861,3.5331,3.6075,3.3506,
8,2011,2012,2014,2016,2018,|,2.1867,3.3727,3.4675,3.4848,3.3868,
9,2011,2012,2014,2016,2018,|,2.2207,3.5235,3.5136,3.4936,3.0263,
10,2011,2012,2014,2016,2018,|,2.0817,3.5686,3.6401,3.6574,3.0556,
11,2011,2012,2014,2016,2018,|,1.5861,2.9268,2.9315,2.9769,2.5487,
12,2011,2012,2014,2016,2018,|,2.1351,2.7786,2.9609,2.9489,2.6328,
13,2011,2012,2014,2016,2018,|,1.5477,2.9431,2.8433,2.9870,2.7882,
14,2011,2012,2014,2016,2018,|,1.1796,2.7294,2.8566,2.9487,2.5959,
15,2011,2012,2014,2016,2018,|,1.1705,2.9576,2.9298,3.0038,2.6600,
16,2011,2012,2014,2016,2018,|,0.9267,3.0501,2.8862,2.8976,2.7066,
17,2011,2012,2014,2016,2018,|,2.8335,3.0403,2.7022,2.5974,2.4539,
18,2011,2012,2014,2016,2018,|,2.8570,2.9442,2.7376,2.6127,2.5119,
19,2011,2012,2014,2016,2018,|,0.4933,0.4409,2.8075,2.6229,2.3520,
20,2011,2012,2014,2016,2018,|,0.7463,1.3324,2.9081,2.5056,2.2953,
21,2011,2012,2014,2016,2018,|,2.6643,2.5777,2.5161,2.5509,2.3715,
22,2011,2012,2014,2016,2018,|,2.8691,2.6986,2.6884,2.6738,2.5213,
23,2011,2012,2014,2016,2018,|,2.9674,2.8090,2.7615,2.7594,2.4871,
24,2011,2012,2014,2016,2018,|,2.7777,2.8004,2.6480,2.6206,2.4003,
25,2011,2012,2014,2016,2018,|,2.2234,2.3726,2.5992,2.8024,2.3492,
26,2011,2012,2014,2016,2018,|,2.2478,2.6325,2.9955,3.2162,2.3263,
27,2011,2012,2014,2016,2018,|,2.0939,2.3075,2.7504,2.7302,3.0086,
28,2011,2012,2014,2016,2018,|,2.1372,2.4583,2.5441,2.5578,2.3152,
29,2011,2012,2014,2016,2018,|,2.4369,2.5593,2.3076,2.3192,2.2392,
30,2011,2012,2014,2016,2018,|,2.2133,2.4155,2.7629,2.8360,2.3162,
31,2011,2012,2014,2016,2018,|,1.9329,2.3117,2.3093,2.5553,2.2499,
32,2011,2012,2014,2016,2018,|,2.0147,2.1967,2.2635,2.4510,2.2092,
33,2011,2012,2014,2016,2018,|,2.1602,2.1888,2.4394,3.0327,2.3393,
34,2011,2012,2014,2016,2018,|,2.4884,2.9265,2.6652,3.2868,2.6558,
35,2011,2012,2014,2016,2018,|,2.2798,3.2633,2.6084,2.8212,2.4276,
36,2011,2012,2014,2016,2018,|,1.4309,0.7480,0.7402,2.5307,2.5667,
37,2011,2012,2014,2016,2018,|,0.7067,0.6195,0.6476,2.5936,2.5815,
38,2011,2012,2014,2016,2018,|,0.9468,0.6621,0.5668,2.4327,2.2869,
39,2011,2012,2014,2016,2018,|,0.8157,0.5179,0.7572,2.4576,1.9895,
40,2011,2012,2014,2016,2018,|,1.0302,0.5574,0.5731,2.3734,1.9693,
41,2011,2012,2014,2016,2018,|,0.9011,0.5412,0.4668,2.5283,2.2926,
42,2011,2012,2014,2016,2018,|,1.8697,2.0154,4.7373,4.4837,4.3739,
43,2011,2012,2014,2016,2018,|,3.4113,3.6586,3.8362,3.7696,3.3845,
44,2011,2012,2014,2016,2018,|,3.6037,3.6904,3.9606,3.8817,3.4833,
45,2011,2012,2014,2016,2018,|,5.0105,4.9819,4.5358,5.1966,3.7963,
46,2011,2012,2014,2016,2018,|,3.1117,3.4367,3.5790,4.1528,2.8038,
47,2011,2012,2014,2016,2018,|,2.7981,3.2856,3.5650,3.8601,2.9735,
48,2011,2012,2014,2016,2018,|,1.2322,1.6273,1.6302,4.3336,2.8736,
49,2011,2012,2014,2016,2018,|,1.3054,1.7332,1.6423,3.8541,3.0570,
50,2011,2012,2014,2016,2018,|,3.4232,3.0556,3.5405,3.7621,3.4379,
51,2011,2012,2014,2016,2018,|,3.6251,3.2765,3.5435,3.7482,3.5521,
52,2011,2012,2014,2016,2018,|,3.4062,3.0287,3.5061,3.5746,3.3489,
53,2011,2012,2014,2016,2018,|,3.1609,2.6517,3.3937,3.6299,3.1870,
