0,2011,2012,2014,2016,2018,|,2.5047,2.9405,3.4493,3.3162,2.8340,
1,2011,2012,2014,2016,2018,|,0.7614,0.8109,2.0568,2.9000,2.7457,
2,2011,2012,2014,2016,2018,|,0.5530,0.8701,2.7424,2.9007,2.7263,
3,2011,2012,2014,2016,2018,|,2.5887,3.2070,3.5553,3.3946,2.8779,
4,2011,2012,2014,2016,2018,|,2.4962,3.2333,3.2481,3.2312,3.2223,
5,2011,2012,2014,2016,2018,|,2.7981,3.3196,3.5228,3.6215,3.2734,
6,2011,2012,2014,2016,2018,|,2.4885,2.9721,2.9744,3.0262,2.8027,
7,2011,2012,2014,2016,2018,|,2.7018,2.7667,2.8801,2.9303,2.6377,
8,2011,2012,2014,2016,2018,|,2.7676,2.9499,3.1669,3.5783,2.8971,
9,2011,2012,2014,2016,2018,|,2.2306,2.7271,2.7295,2.7666,2.3375,
10,2011,2012,2014,2016,2018,|,2.9956,3.1267,3.0511,3.2719,3.3130,
11,2011,2012,2014,2016,2018,|,1.8321,2.1564,2.0956,2.1728,1.9066,
12,2011,2012,2014,2016,2018,|,1.7550,2.0991,2.3260,2.1205,1.9546,
13,2011,2012,2014,2016,2018,|,1.8698,2.3267,2.2423,2.2734,2.0977,
14,2011,2012,2014,2016,2018,|,1.6478,2.0070,2.1518,2.0359,1.9075,
15,2011,2012,2014,2016,2018,|,1.8080,2.1462,2.1034,2.1728,1.9976,
16,2011,2012,2014,2016,2018,|,1.8762,2.7075,2.2211,2.3090,2.1084,
17,2011,2012,2014,2016,2018,|,2.2083,2.5928,2.1171,1.9842,1.6305,
18,2011,2012,2014,2016,2018,|,2.1808,2.6339,2.1486,2.0139,1.8721,
19,2011,2012,2014,2016,2018,|,0.8026,0.6137,2.4373,2.2297,2.0003,
20,2011,2012,2014,2016,2018,|,0.7121,1.6531,2.8064,2.2678,1.8887,
21,2011,2012,2014,2016,2018,|,1.9174,2.0849,1.8947,1.7939,1.6539,
22,2011,2012,2014,2016,2018,|,2.1345,2.1584,2.1000,1.9700,1.8720,
23,2011,2012,2014,2016,2018,|,2.1074,2.2563,2.2236,2.1399,1.9686,
24,2011,2012,2014,2016,2018,|,2.0305,2.2072,2.1879,2.0461,1.9406,
25,2011,2012,2014,2016,2018,|,2.0511,2.2903,2.3515,2.6349,2.0669,
26,2011,2012,2014,2016,2018,|,2.5117,3.0463,3.1753,4.1186,2.6662,
27,2011,2012,2014,2016,2018,|,1.9046,2.0013,2.4309,2.6662,2.9083,
28,2011,2012,2014,2016,2018,|,1.8800,2.0846,2.2595,2.2306,2.2666,
29,2011,2012,2014,2016,2018,|,2.2498,2.2392,2.1643,2.3813,2.5307,
30,2011,2012,2014,2016,2018,|,2.1126,2.3040,2.4355,2.3572,2.0618,
